MPIOS,Forest,Grasslands,Croplands,Other
52022,0,50,0,5475
52210,200,225,0,4800
52573,23000,125,75,7350
52224,0,50,0,8150
52215,20900,200,0,10350
52356,125075,3200,175,43275
52560,25225,725,0,9475
97511,1466975,25,0,5525
86569,113225,2175,0,39750
86573,969025,15325,0,39475
86568,172150,6025,0,55225
86865,22725,300,0,32275
86757,22150,600,0,27550
91460,1602025,25,0,21250
97666,618950,0,0,5675
91669,1906775,700,0,19100
91405,1317225,100,0,1125
91407,1453175,50,0,37600
91263,753475,175,0,27850
91798,774000,50,0,18150
91001,502175,775,0,9425
91540,159550,300,0,5725
70233,0,14275,0,10950
44420,2325,6525,100,7450
44035,975,22250,25,32975
47980,15200,11750,0,54850
47030,600,14950,0,37925
47205,0,2625,0,8800
47960,50,5775,250,29175
13062,0,600,0,20000
47660,50,6475,0,91400
47460,0,19325,0,70550
47720,0,30250,75,27075
94663,447750,500,0,1975
94888,943150,275,0,9750
91430,210925,0,0,350
91536,1195500,25,0,23950
91530,640700,0,0,15700
52254,0,2850,0,11450
52480,350,25,0,11425
19785,150,0,5650,5275
19845,0,0,7100,225
70820,1950,4400,0,29375
70221,0,325,0,2975
17380,1925,1250,0,55775
17495,18125,0,0,53950
17662,16900,0,0,15350
27425,139075,525,175,22800
27050,28725,100,0,10675
27600,61975,875,0,14675
27160,29700,275,0,4475
27810,9300,425,0,6325
27430,102500,200,25,28925
27580,20950,250,150,10775
27450,33950,350,0,18325
05480,76150,2275,0,57300
27150,215700,400,0,69100
Belen,53150,2175,25,101925
Ubala,5625,,,26350
