MPIOS,Forest,Grasslands,Croplands,Other
52573,22900,150,50,7450
52224,0,0,0,8200
52215,21450,50,0,9950
52356,124500,3325,225,43675
52560,25600,575,0,9250
97511,1467600,0,0,4925
86569,110150,1475,0,43525
86573,986425,11625,0,25775
86568,166250,4350,0,62800
86865,15600,650,0,39050
86757,18825,450,0,31025
91460,1602750,0,0,20550
97666,619100,0,0,5525
91669,1906850,750,0,18975
91405,1317300,50,0,1100
91407,1453500,75,0,37250
91263,754200,175,0,27125
91798,773750,50,0,18400
91001,502225,1225,0,8925
91540,159750,425,0,5400
70233,0,11800,0,13425
44420,2775,5900,25,7700
44035,2575,9875,0,43775
47980,19375,11700,25,50700
47030,1000,9100,0,43375
47205,0,4475,25,6925
47960,0,4725,100,30425
13062,0,450,0,20150
47660,25,3225,0,94675
47460,0,14100,0,75775
47720,0,24050,25,33325
94663,448050,475,0,1700
94888,943875,450,0,8850
91430,210925,0,0,350
91536,1196100,0,0,23375
91530,641075,0,0,15325
52254,0,1850,0,12450
52480,200,100,0,11500
19785,0,0,5100,5975
19845,0,0,7125,200
70820,2200,4325,0,29200
70221,0,75,0,3225
17380,1525,775,0,56650
17495,18575,0,0,53500
17662,18075,0,0,14175
27425,141275,50,175,21075
27050,29325,25,0,10150
27600,60475,125,0,16925
27160,29275,0,0,5175
27810,9575,25,0,6450
27430,90625,125,25,40875
27580,22650,275,175,9025
27450,33750,350,0,18525
05480,79100,1800,50,54775
27150,232900,650,50,51600
Belen,64450,2600,,90225
Ubala,5100,25,,26850
