AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,_ID
83115368.36220001,41886.0646535,179,547,20,CESAR,310,GONZALEZ,GONZALEZ,CM,20310,ZONA07,DANGA,DANGAZONA07,8311.537,176
1342176672.31,196204.306726,180,598,54,NORTE DE SANTANDER,720,SARDINATA,SARDINATA,CM,54720,ZONA08,DANGA,DANGAZONA08,134217.667,177
3332523774.08,478772.870184,181,399,05,ANTIOQUIA,837,TURBO,TURBO,CM,05837,ZONA02,DAMED,DAMEDZONA02,333252.377,178
928006521.374,128449.125886,182,439,23,CORDOBA,855,VALENCIA,VALENCIA,CM,23855,ZONA08,DAMED,DAMEDZONA08,92800.652,179
1016119336.96,208319.962693,183,569,54,NORTE DE SANTANDER,001,CUCUTA,CUCUTA,CM,54001,ZONA08,DANGA,DANGAZONA08,101611.934,180
381564706.97,88419.6552601,184,591,54,NORTE DE SANTANDER,498,OCA¥A,OCA¥A,CM,54498,ZONA07,DANGA,DANGAZONA07,38156.471,181
625976074.4910001,141620.446406,185,1068,13,BOLIVAR,655,SAN JACINTO DEL CAUCA,SAN JACINTO DEL CAUCA,CM,13655,ZONA04,DABAR,DABARZONA04,62597.607,182
91301326.69410001,38672.8368531,186,598,54,NORTE DE SANTANDER,553,PUERTO SANTANDER,PUERTO SANTANDER,CM,54553,ZONA08,DANGA,DANGAZONA08,9130.133,183
1182028198.56,149033.467184,187,291,27,CHOCO,800,UNGUIA,UNGUIA,CM,27800,ZONA02,DAMED,DAMEDZONA02,118202.82,184
876651584.434,125467.826076,188,416,23,CORDOBA,079,BUENAVISTA,BUENAVISTA,CM,23079,ZONA08,DAMED,DAMEDZONA08,87665.158,185
5065364072.21,341797.4283,189,438,23,CORDOBA,807,TIERRALTA,TIERRALTA,CM,23807,ZONA08,DAMED,DAMEDZONA08,506536.407,186
266638191.403,77364.1945803,190,587,54,NORTE DE SANTANDER,398,LA PLAYA,LA PLAYA,CM,54398,ZONA07,DANGA,DANGAZONA07,26663.819,187
463969319.369,112601.901519,191,553,20,CESAR,614,RIO DE ORO,RIO DE ORO,CM,20614,ZONA07,DANGA,DANGAZONA07,46396.932,188
207106869.876,85254.9465991,192,1059,13,BOLIVAR,042,ARENAL,ARENAL,CM,13042,ZONA07,DANGA,DANGAZONA07,20710.687,189
507487414.815,126908.186702,193,582,54,NORTE DE SANTANDER,261,EL ZULIA,EL ZULIA,CM,54261,ZONA08,DANGA,DANGAZONA08,50748.741,190
1530012867.36,210190.675764,194,570,54,NORTE DE SANTANDER,003,ABREGO,ABREGO,CM,54003,ZONA07,DANGA,DANGAZONA07,153001.287,191
491576176.836,115760.471841,195,364,05,ANTIOQUIA,495,NECHI,NECHI,CM,05495,ZONA04,DAMED,DAMEDZONA04,49157.618,192
234473084.093,62451.6604778,196,573,54,NORTE DE SANTANDER,109,BUCARASICA,BUCARASICA,CM,54109,ZONA08,DANGA,DANGAZONA08,23447.308,193
2290227327.31,338970.88779,197,425,23,CORDOBA,466,MONTELIBANO,MONTELIBANO,CM,23466,ZONA08,DAMED,DAMEDZONA08,229022.733,194
1927940154.25,217296.281471,198,336,05,ANTIOQUIA,250,EL BAGRE,EL BAGRE,CM,05250,ZONA05,DAMED,DAMEDZONA05,192794.015,195
1782654984.43,198378.833584,199,525,13,BOLIVAR,744,SIMITI,SIMITI,CM,13744,ZONA07,DANGA,DANGAZONA07,178265.498,196
305553856.791,79339.6607794,200,1064,23,CORDOBA,350,LA APARTADA,LA APARTADA Y LA FRONTERA,CM,23350,ZONA08,DAMED,DAMEDZONA08,30555.386,197
1696132628.14,303574.921006,201,658,68,SANTANDER,575,PUERTO WILCHES,PUERTO WILCHES,CM,68575,ZONA02,DANGA,DANGAZONA02,169613.263,198
2488434329.76,261024.643076,202,524,13,BOLIVAR,688,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,CM,13688,ZONA07,DANGA,DANGAZONA07,248843.433,199
829848350.808,155560.951313,203,557,20,CESAR,770,SAN MARTIN,SAN MARTIN,CM,20770,ZONA07,DANGA,DANGAZONA07,82984.83500000001,200
381146687.623,103228.225104,204,603,54,NORTE DE SANTANDER,871,VILLA CARO,VILLA CARO,CM,54871,ZONA08,DANGA,DANGAZONA08,38114.669,201
574896917.5319999,117191.417353,205,305,05,ANTIOQUIA,045,APARTADO,APARTADO,CM,05045,ZONA02,DAMED,DAMEDZONA02,57489.692,202
1320915901.88,192458.577308,206,326,05,ANTIOQUIA,154,CAUCASIA,CAUCASIA,CM,05154,ZONA04,DAMED,DAMEDZONA04,132091.59,203
748583674.598,132545.71833,207,555,20,CESAR,710,SAN ALBERTO,SAN ALBERTO,CM,20710,ZONA01,DANGA,DANGAZONA01,74858.367,204
106492602.989,43226.3033454,208,589,54,NORTE DE SANTANDER,418,LOURDES,LOURDES,CM,54418,ZONA08,DANGA,DANGAZONA08,10649.26,205
163211984.75,66774.26421540001,209,583,54,NORTE DE SANTANDER,313,GRAMALOTE,GRAMALOTE,CM,54313,ZONA08,DANGA,DANGAZONA08,16321.198,206
2035307370.16,215948.20888,210,317,05,ANTIOQUIA,120,CACERES,CACERES,CM,05120,ZONA04,DAMED,DAMEDZONA04,203530.737,207
1387456626.81,173843.908641,211,430,23,CORDOBA,580,PUERTO LIBERTADOR,PUERTO LIBERTADOR,CM,23580,ZONA08,DAMED,DAMEDZONA08,138745.663,208
151032149.927,59648.8217556,212,597,54,NORTE DE SANTANDER,680,SANTIAGO,SANTIAGO,CM,54680,ZONA08,DANGA,DANGAZONA08,15103.215,209
154021526.114,57656.1414448,213,596,54,NORTE DE SANTANDER,673,SAN CAYETANO,SAN CAYETANO,CM,54673,ZONA08,DANGA,DANGAZONA08,15402.153,210
6098643088.48,488610.332913,214,287,27,CHOCO,615,RIOSUCIO,RIOSUCIO,CM,27615,ZONA02,DAMED,DAMEDZONA02,609864.309,211
246816675.812,105595.701265,215,323,05,ANTIOQUIA,147,CAREPA,CAREPA,CM,05147,ZONA02,DAMED,DAMEDZONA02,24681.668,212
472507374.91,98574.2704097,216,594,54,NORTE DE SANTANDER,660,SALAZAR,SALAZAR,CM,54660,ZONA08,DANGA,DANGAZONA08,47250.737,213
108836686.847,65708.3317444,217,1047,54,NORTE DE SANTANDER,874,VILLA DEL ROSARIO,VILLA DEL ROSARIO,CM,54874,ZONA08,DANGA,DANGAZONA08,10883.669,214
716035805.849,142291.569913,218,575,54,NORTE DE SANTANDER,128,CACHIRA,CACHIRA,CM,54128,ZONA01,DANGA,DANGAZONA01,71603.58100000001,215
182871706.559,57360.6084052,219,580,54,NORTE DE SANTANDER,239,DURANIA,DURANIA,CM,54239,ZONA08,DANGA,DANGAZONA08,18287.171,216
75773257.61480001,44837.1640713,220,588,54,NORTE DE SANTANDER,405,LOS PATIOS,LOS PATIOS,CM,54405,ZONA08,DANGA,DANGAZONA08,7577.326,217
534542771.801,134008.993082,221,575,54,NORTE DE SANTANDER,385,LA ESPERANZA,LA ESPERANZA,CM,54385,ZONA01,DANGA,DANGAZONA01,53454.277,218
732003817.603,122772.84446,222,327,05,ANTIOQUIA,172,CHIGORODO,CHIGORODO,CM,05172,ZONA02,DAMED,DAMEDZONA02,73200.382,219
1749979471.69,233685.026014,223,395,05,ANTIOQUIA,790,TARAZA,TARAZA,CM,05790,ZONA04,DAMED,DAMEDZONA04,174997.947,220
183524257.661,71700.42293869999,224,572,54,NORTE DE SANTANDER,099,BOCHALEMA,BOCHALEMA,CM,54099,ZONA09,DANGA,DANGAZONA09,18352.426,221
1079354068.84,242562.548345,225,659,68,SANTANDER,615,RIONEGRO,RIONEGRO,CM,68615,ZONA01,DANGA,DANGAZONA01,107935.407,222
505243257.206,105770.894057,226,571,54,NORTE DE SANTANDER,051,ARBOLEDAS,ARBOLEDAS,CM,54051,ZONA08,DANGA,DANGAZONA08,50524.326,223
1022192378.04,175559.177379,227,411,05,ANTIOQUIA,895,ZARAGOZA,ZARAGOZA,CM,05895,ZONA05,DAMED,DAMEDZONA05,102219.238,224
1168029585.87,171511.745486,228,660,68,SANTANDER,655,SABANA DE TORRES,SABANA DE TORRES,CM,68655,ZONA02,DANGA,DANGAZONA02,116802.959,225
181570260.338,66108.5675317,229,576,54,NORTE DE SANTANDER,172,CHINACOTA,CHINACOTA,CM,54172,ZONA09,DANGA,DANGAZONA09,18157.026,226
66412238.3397,35308.7518559,230,990,54,NORTE DE SANTANDER,599,RAGONVALIA,RAGONVALIA,CM,54599,ZONA09,DANGA,DANGAZONA09,6641.224,227
165719386.568,68003.6816481,231,674,68,SANTANDER,780,SURATA,SURATA,CM,68780,ZONA01,DANGA,DANGAZONA01,16571.939,228
393153489.983,88761.56907329999,232,579,54,NORTE DE SANTANDER,223,CUCUTILLA,CUCUTILLA,CM,54223,ZONA08,DANGA,DANGAZONA08,39315.349,229
388163360.371,80827.9366587,233,627,68,SANTANDER,255,EL PLAYON,EL PLAYON,CM,68255,ZONA01,DANGA,DANGAZONA01,38816.336,230
170529676.864,63792.6863912,234,593,54,NORTE DE SANTANDER,520,PAMPLONITA,PAMPLONITA,CM,54520,ZONA09,DANGA,DANGAZONA09,17052.968,231
83978673.9821,46970.9896138,235,585,54,NORTE DE SANTANDER,347,HERRAN,HERRAN,CM,54347,ZONA09,DANGA,DANGAZONA09,8397.867,232
1141809897.73,211596.746659,236,521,13,BOLIVAR,670,SAN PABLO,SAN PABLO,CM,13670,ZONA02,DANGA,DANGAZONA02,114180.99,233
121983125.554,56829.0417443,237,612,68,SANTANDER,132,CALIFORNIA,CALIFORNIA,CM,68132,ZONA01,DANGA,DANGAZONA01,12198.313,234
1519470376.73,292454.429114,238,283,27,CHOCO,372,JURADO,JURADO,CM,27372,ZONA07,DAMED,DAMEDZONA07,151947.038,235
1216466421.06,186003.652215,239,391,05,ANTIOQUIA,736,SEGOVIA,SEGOVIA,CM,05736,ZONA05,DAMED,DAMEDZONA05,121646.642,236
158642372.26,63961.6794076,240,678,68,SANTANDER,867,VETAS,VETAS,CM,68867,ZONA01,DANGA,DANGAZONA01,15864.237,237
1431506811.05,193766.714738,241,602,54,NORTE DE SANTANDER,820,TOLEDO,TOLEDO,CM,54820,ZONA09,DANGA,DANGAZONA09,143150.681,238
282165040.992,78558.0537413,242,647,68,SANTANDER,444,MATANZA,MATANZA,CM,68444,ZONA01,DANGA,DANGAZONA01,28216.504,239
1085772761.45,154061.050212,243,521,13,BOLIVAR,160,CANTAGALLO,CANTAGALLO,CM,13160,ZONA02,DANGA,DANGAZONA02,108577.276,240
285160239.054,92076.7288025,244,592,54,NORTE DE SANTANDER,518,PAMPLONA,PAMPLONA,CM,54518,ZONA09,DANGA,DANGAZONA09,28516.024,241
1413315376.8,186628.680382,245,302,05,ANTIOQUIA,040,ANORI,ANORI,CM,05040,ZONA05,DAMED,DAMEDZONA05,141331.538,242
534379532.527,123594.493109,246,402,05,ANTIOQUIA,854,VALDIVIA,VALDIVIA,CM,05854,ZONA04,DAMED,DAMEDZONA04,53437.953,243
2132162413.34,260855.67471,247,351,05,ANTIOQUIA,361,ITUANGO,ITUANGO,CM,05361,ZONA04,DAMED,DAMEDZONA04,213216.241,244
533112000.434,114871.816251,248,643,68,SANTANDER,406,LEBRIJA,LEBRIJA,CM,68406,ZONA01,DANGA,DANGAZONA01,53311.2,245
249700023.151,79758.1822833,249,586,54,NORTE DE SANTANDER,377,LABATECA,LABATECA,CM,54377,ZONA09,DANGA,DANGAZONA09,24970.002,246
141240284.851,56312.123105,250,590,54,NORTE DE SANTANDER,480,MUTISCUA,MUTISCUA,CM,54480,ZONA09,DANGA,DANGAZONA09,14124.028,247
106940098.393,52946.9022204,251,617,68,SANTANDER,169,CHARTA,CHARTA,CM,68169,ZONA01,DANGA,DANGAZONA01,10694.01,248
132487890.662,50459.3736203,252,574,54,NORTE DE SANTANDER,125,CACOTA,CACOTA,CM,54125,ZONA09,DANGA,DANGAZONA09,13248.789,249
413268774.992,95462.9834692,253,599,54,NORTE DE SANTANDER,743,SILOS,SILOS,CM,54743,ZONA09,DANGA,DANGAZONA09,41326.877,250
1181498738.11,164423.522161,254,298,05,ANTIOQUIA,031,AMALFI,AMALFI,CM,05031,ZONA05,DAMED,DAMEDZONA05,118149.874,251
1826058057.16,209276.653949,255,410,05,ANTIOQUIA,893,YONDO,CASABE,CM,05893,ZONA05,DAMED,DAMEDZONA05,182605.806,252
660972434.643,189383.953232,256,634,68,SANTANDER,307,GIRON,GIRON,CM,68307,ZONA01,DANGA,DANGAZONA01,66097.243,253
1923797831,237788.447512,257,370,05,ANTIOQUIA,604,REMEDIOS,REMEDIOS,CM,05604,ZONA05,DAMED,DAMEDZONA05,192379.783,254
307016626.974,74624.98680870001,258,675,68,SANTANDER,820,TONA,TONA,CM,68820,ZONA01,DANGA,DANGAZONA01,30701.663,255
734803623.3660001,151890.473054,259,408,05,ANTIOQUIA,887,YARUMAL,YARUMAL,CM,05887,ZONA04,DAMED,DAMEDZONA04,73480.36199999999,256
1153137291.33,170067.467558,260,577,54,NORTE DE SANTANDER,174,CHITAGA,CHITAGA,CM,54174,ZONA09,DANGA,DANGAZONA09,115313.729,257
169528641.023,54362.1272602,261,604,68,SANTANDER,001,BUCARAMANGA,BUCARAMANGA,CM,68001,ZONA01,DANGA,DANGAZONA01,16952.864,258
1256651585.59,192874.181882,262,609,68,SANTANDER,081,BARRANCABERMEJA,BARRANCABERMEJA,CM,68081,ZONA02,DANGA,DANGAZONA02,125665.159,259
358871999.724,83765.8061079,263,315,05,ANTIOQUIA,107,BRICE¥O,BRICE¥O,CM,05107,ZONA04,DAMED,DAMEDZONA04,35887.2,260
392995348.395,93797.9182977,264,367,05,ANTIOQUIA,543,PEQUE,PEQUE,CM,05543,ZONA02,DAMED,DAMEDZONA02,39299.535,261
1834191449.07,218452.697791,265,333,05,ANTIOQUIA,234,DABEIBA,DABEIBA,CM,05234,ZONA02,DAMED,DAMEDZONA02,183419.145,262
212773956.296,82837.29585530001,266,320,05,ANTIOQUIA,134,CAMPAMENTO,CAMPAMENTO,CM,05134,ZONA04,DAMED,DAMEDZONA04,21277.396,263
1039520795.07,158622.926181,267,667,68,SANTANDER,689,SAN VICENTE DE CHUCURI,SAN VICENTE DE CHUCURI,CM,68689,ZONA01,DANGA,DANGAZONA01,103952.08,264
98978899.1015,44502.9077064,268,631,68,SANTANDER,276,FLORIDABLANCA,FLORIDABLANCA,CM,68276,ZONA01,DANGA,DANGAZONA01,9897.889999999999,265
403492923.586,103710.490326,269,1039,68,SANTANDER,092,BETULIA,BETULIA,CM,68092,ZONA02,DANGA,DANGAZONA02,40349.292,266
448483145.012,107192.701918,270,654,68,SANTANDER,547,PIEDECUESTA,PIEDECUESTA,CM,68547,ZONA01,DANGA,DANGAZONA01,44848.315,267
140216347.192,48214.0575907,271,398,05,ANTIOQUIA,819,TOLEDO,TOLEDO,CM,05819,ZONA04,DAMED,DAMEDZONA04,14021.635,268
5166418941.34,395149.115119,272,841,81,ARAUCA,001,ARAUCA,ARAUCA,CM,81001,ZONA10,DANGA,DANGAZONA10,516641.894,269
207304923.61,63965.7694191,273,668,68,SANTANDER,705,SANTA BARBARA,SANTA BARBARA,CM,68705,ZONA06,DANGA,DANGAZONA06,20730.492,270
252826646.952,74288.6005973,274,373,05,ANTIOQUIA,628,SABANALARGA,SABANALARGA,CM,05628,ZONA01,DAMED,DAMEDZONA01,25282.665,271
847406709.779,126385.64343,275,846,81,ARAUCA,736,SARAVENA,SARAVENA,CM,81736,ZONA10,DANGA,DANGAZONA10,84740.671,272
3061699286.26,292881.24909,276,842,81,ARAUCA,065,ARAUQUITA,ARAUQUITA,CM,81065,ZONA10,DANGA,DANGAZONA10,306169.929,273
255305798.62,78291.1269816,277,635,68,SANTANDER,318,GUACA,GUACA,CM,68318,ZONA06,DANGA,DANGAZONA06,25530.58,274
242604362.265,74442.4285428,278,400,05,ANTIOQUIA,842,URAMITA,URAMITA,CM,05842,ZONA02,DAMED,DAMEDZONA02,24260.436,275
1281129157.8,179342.550002,279,873,15,BOYACA,223,CUBARA,CUBARA,CM,15223,ZONA10,DANGA,DANGAZONA10,128112.916,276
1294066172.34,167209.089371,280,360,05,ANTIOQUIA,475,MURINDO,MURINDO,CM,05475,ZONA07,DAMED,DAMEDZONA07,129406.617,277
169440145.187,64694.8568102,281,376,05,ANTIOQUIA,647,SAN ANDRES,SAN ANDRES,CM,05647,ZONA04,DAMED,DAMEDZONA04,16944.015,278
465770781.18,111642.915966,282,321,05,ANTIOQUIA,138,CA¥ASGORDAS,CA¥ASGORDAS,CM,05138,ZONA02,DAMED,DAMEDZONA02,46577.078,279
402659813.799,87812.8097562,283,615,68,SANTANDER,162,CERRITO,CERRITO,CM,68162,ZONA06,DANGA,DANGAZONA06,40265.981,280
395902420.401,113140.065596,284,680,68,SANTANDER,895,ZAPATOCA,ZAPATOCA,CM,68895,ZONA01,DANGA,DANGAZONA01,39590.242,281
309301860.971,91087.1819864,285,316,05,ANTIOQUIA,113,BURITICA,BURITICA,CM,05113,ZONA01,DAMED,DAMEDZONA01,30930.186,282
531865615.883,123912.629101,286,404,05,ANTIOQUIA,858,VEGACHI,VEGACHI,CM,05858,ZONA05,DAMED,DAMEDZONA05,53186.562,283
364778808.42,84356.3848529,287,301,05,ANTIOQUIA,038,ANGOSTURA,ANGOSTURA,CM,05038,ZONA04,DAMED,DAMEDZONA04,36477.881,284
82235664.47499999,44796.540606,288,345,05,ANTIOQUIA,315,GUADALUPE,GUADALUPE,CM,05315,ZONA04,DAMED,DAMEDZONA04,8223.566000000001,285
966637960.0039999,225634.572198,289,670,68,SANTANDER,745,SIMACOTA,SIMACOTA,CM,68745,ZONA04,DANGA,DANGAZONA04,96663.796,286
261590480.551,77786.0008969,290,661,68,SANTANDER,669,SAN ANDRES,SAN ANDRES,CM,68669,ZONA06,DANGA,DANGAZONA06,26159.048,287
1317150822.98,178275.152241,291,340,05,ANTIOQUIA,284,FRONTINO,FRONTINO,CM,05284,ZONA02,DAMED,DAMEDZONA02,131715.082,288
177761935.077,56880.0563822,292,380,05,ANTIOQUIA,658,SAN JOSE DE LA MONTA¥A,SAN JOSE DE LA MONTA¥A,CM,05658,ZONA04,DAMED,DAMEDZONA04,17776.194,289
387439495.813,96485.38868810001,293,343,05,ANTIOQUIA,310,GOMEZ PLATA,GOMEZ PLATA,CM,05310,ZONA04,DAMED,DAMEDZONA04,38743.95,290
319035803.085,102035.839065,294,621,68,SANTANDER,207,CONCEPCION,CONCEPCION,CM,68207,ZONA06,DANGA,DANGAZONA06,31903.58,291
285274211.354,65733.4284572,295,645,68,SANTANDER,418,LOS SANTOS,LOS SANTOS,CM,68418,ZONA06,DANGA,DANGAZONA06,28527.421,292
3575804755.49,368385.363065,296,279,27,CHOCO,099,BOJAYA,BELLAVISTA,CM,27099,ZONA07,DAMED,DAMEDZONA07,357580.476,293
963012804.192,138140.008434,297,625,68,SANTANDER,235,EL CARMEN DE CHUCURI,EL CARMEN DE CHUCURI,CM,68235,ZONA02,DANGA,DANGAZONA02,96301.28,294
872371208.397,151181.011238,298,388,05,ANTIOQUIA,686,SANTA ROSA DE OSOS,SANTA ROSA DE OSOS,CM,05686,ZONA04,DAMED,DAMEDZONA04,87237.121,295
797793647.791,149550.184078,299,609,68,SANTANDER,573,PUERTO PARRA,PUERTO PARRA,CM,68573,ZONA02,DANGA,DANGAZONA02,79779.36500000001,296
1704785548.14,244515.131247,300,844,81,ARAUCA,300,FORTUL,FORTUL,CM,81300,ZONA10,DANGA,DANGAZONA10,170478.555,297
1775409553.5,313036.280961,301,406,05,ANTIOQUIA,873,VIGIA DEL FUERTE,VIGIA DEL FUERTE,CM,05873,ZONA07,DAMED,DAMEDZONA07,177540.955,298
731954217.149,122355.185128,302,874,15,BOYACA,180,CHISCAS,CHISCAS,CM,15180,ZONA09,DABOG,DABOGZONA09,73195.42200000001,299
171001761.318,53125.6001095,303,325,05,ANTIOQUIA,150,CAROLINA,CAROLINA,CM,05150,ZONA04,DAMED,DAMEDZONA04,17100.176,300
896719101.539,218508.72626,304,409,05,ANTIOQUIA,890,YOLOMBO,YOLOMBO,CM,05890,ZONA05,DAMED,DAMEDZONA05,89671.91,301
153889769.642,58632.4424469,305,607,68,SANTANDER,051,ARATOCA,ARATOCA,CM,68051,ZONA03,DANGA,DANGAZONA03,15388.977,302
1047317922.42,257387.728031,306,277,27,CHOCO,075,BAHIA SOLANO,MUTIS,CM,27075,ZONA07,DAMED,DAMEDZONA07,104731.792,303
134851223.102,49074.9729237,307,1040,68,SANTANDER,160,CEPITA,CEPITA,CM,68160,ZONA03,DANGA,DANGAZONA03,13485.122,304
241289881.615,62878.9992481,308,356,05,ANTIOQUIA,411,LIBORINA,LIBORINA,CM,05411,ZONA01,DAMED,DAMEDZONA01,24128.988,305
309269647.43,100749.237722,309,310,05,ANTIOQUIA,086,BELMIRA,BELMIRA,CM,05086,ZONA01,DAMED,DAMEDZONA01,30926.965,306
487395849.131,113031.80627,310,407,05,ANTIOQUIA,885,YALI,YALI,CM,05885,ZONA05,DAMED,DAMEDZONA05,48739.585,307
187425223.751,69946.62360570001,311,632,68,SANTANDER,296,GALAN,GALAN,CM,68296,ZONA02,DANGA,DANGAZONA02,18742.522,308
55889197.7552,30104.2829252,312,1041,68,SANTANDER,432,MALAGA,MALAGA,CM,68432,ZONA06,DANGA,DANGAZONA06,5588.92,309
2821482887.75,244085.877655,313,620,68,SANTANDER,190,CIMITARRA,CIMITARRA,CM,68190,ZONA02,DANGA,DANGAZONA02,282148.289,310
99385358.7042,47190.1395791,314,679,68,SANTANDER,872,VILLANUEVA,VILLANUEVA,CM,68872,ZONA03,DANGA,DANGAZONA03,9938.536,311
282106381.055,76981.3322612,315,295,05,ANTIOQUIA,004,ABRIAQUI,ABRIAQUI,CM,05004,ZONA02,DAMED,DAMEDZONA02,28210.638,312
237021666.193,60751.589618,316,614,68,SANTANDER,152,CARCASI,CARCASI,CM,68152,ZONA06,DANGA,DANGAZONA06,23702.167,313
1140318608.65,154352.604101,317,1049,05,ANTIOQUIA,579,PUERTO BERRIO,PUERTO BERRIO,CM,05579,ZONA05,DAMED,DAMEDZONA05,114031.861,314
40714789.2569,27569.8281673,318,640,68,SANTANDER,370,JORDAN,JORDAN,CM,68370,ZONA06,DANGA,DANGAZONA06,4071.479,315
880871765.776,147037.248373,319,876,15,BOYACA,332,GUICAN,GUICAN,CM,15332,ZONA09,DABOG,DABOGZONA09,88087.177,316
101658256.618,44261.8447966,320,341,05,ANTIOQUIA,306,GIRALDO,GIRALDO,CM,05306,ZONA01,DAMED,DAMEDZONA01,10165.826,317
92499130.8159,44723.1466912,321,608,68,SANTANDER,079,BARICHARA,BARICHARA,CM,68079,ZONA03,DANGA,DANGAZONA03,9249.913,318
103229925.642,43684.9262841,322,628,68,SANTANDER,266,ENCISO,ENCISO,CM,68266,ZONA06,DANGA,DANGAZONA06,10322.993,319
183599870.122,57638.8100486,323,649,68,SANTANDER,468,MOLAGAVITA,MOLAGAVITA,CM,68468,ZONA06,DANGA,DANGAZONA06,18359.987,320
5748355068.01,368905.398324,324,843,81,ARAUCA,220,CRAVO NORTE,CRAVO NORTE,CM,81220,ZONA10,DANGA,DANGAZONA10,574835.507,321
5390576150.16,347427.574566,325,847,81,ARAUCA,794,TAME,TAME,CM,81794,ZONA10,DANGA,DANGAZONA10,539057.615,322
79187507.0254,39772.6929985,326,665,68,SANTANDER,684,SAN JOSE DE MIRANDA,SAN JOSE DE MIRANDA,CM,68684,ZONA06,DANGA,DANGAZONA06,7918.751,323
192845259.552,65270.0659976,327,337,05,ANTIOQUIA,264,ENTRERRIOS,ENTRERRIOS,CM,05264,ZONA01,DAMED,DAMEDZONA01,19284.526,324
202833289.275,69838.6697524,328,624,68,SANTANDER,229,CURITI,CURITI,CM,68229,ZONA03,DANGA,DANGAZONA03,20283.329,325
2277138150.85,250247.850212,329,845,81,ARAUCA,591,PUERTO RONDON,PUERTO RONDON,CM,81591,ZONA10,DANGA,DANGAZONA10,227713.815,326
118549689.448,49196.3232457,330,365,05,ANTIOQUIA,501,OLAYA,OLAYA,CM,05501,ZONA01,DAMED,DAMEDZONA01,11854.969,327
445379482.303,91079.7415601,331,303,05,ANTIOQUIA,042,SANTAFE DE ANTIOQUIA,SANTAFE DE ANTIOQUIA,CM,05042,ZONA01,DAMED,DAMEDZONA01,44537.948,328
104610313.785,43702.0667465,332,611,68,SANTANDER,121,CABRERA,CABRERA,CM,68121,ZONA03,DANGA,DANGAZONA03,10461.031,329
151857715.172,69881.28915320001,333,663,68,SANTANDER,679,SAN GIL,SAN GIL,CM,68679,ZONA04,DANGA,DANGAZONA04,15185.772,330
423599973.203,94902.191681,334,357,05,ANTIOQUIA,425,MACEO,MACEO,CM,05425,ZONA05,DAMED,DAMEDZONA05,42359.997,331
502363800.471,102733.507134,335,648,68,SANTANDER,464,MOGOTES,MOGOTES,CM,68464,ZONA03,DANGA,DANGAZONA03,50236.38,332
164301948.131,56113.4480896,336,681,68,SANTANDER,344,HATO,HATO,CM,68344,ZONA04,DANGA,DANGAZONA04,16430.195,333
188354867.063,70370.71793699999,337,393,05,ANTIOQUIA,761,SOPETRAN,SOPETRAN,CM,05761,ZONA01,DAMED,DAMEDZONA01,18835.487,334
69479040.73909999,37305.4252432,338,666,68,SANTANDER,686,SAN MIGUEL,SAN MIGUEL,CM,68686,ZONA06,DANGA,DANGAZONA06,6947.904,335
2646107005.15,255351.166256,339,401,05,ANTIOQUIA,847,URRAO,URRAO,CM,05847,ZONA06,DAMED,DAMEDZONA06,264610.701,336
127062500.035,50269.727503,340,613,68,SANTANDER,147,CAPITANEJO,CAPITANEJO,CM,68147,ZONA06,DANGA,DANGAZONA06,12706.25,337
39014811.9626,27421.2318233,341,328,05,ANTIOQUIA,190,CISNEROS,CISNEROS,CM,05190,ZONA05,DAMED,DAMEDZONA05,3901.481,338
111993877.207,52656.4049377,342,646,68,SANTANDER,425,MACARAVITA,MACARAVITA,CM,68425,ZONA06,DANGA,DANGAZONA06,11199.388,339
97370280.2841,43049.2858209,343,880,15,BOYACA,218,COVARACHIA,COVARACHIA,CM,15218,ZONA06,DANGA,DANGAZONA06,9737.028,340
183130490.179,81652.9560209,344,334,05,ANTIOQUIA,237,DON MATIAS,DON MATIAS,CM,05237,ZONA04,DAMED,DAMEDZONA04,18313.049,341
262460802.496,93146.3730424,345,389,05,ANTIOQUIA,690,SANTO DOMINGO,SANTO DOMINGO,CM,05690,ZONA05,DAMED,DAMEDZONA05,26246.08,342
41766707.7003,28846.6363199,346,655,68,SANTANDER,549,PINCHOTE,PINCHOTE,CM,68549,ZONA03,DANGA,DANGAZONA03,4176.671,343
17901716.9662,21539.0357445,347,652,68,SANTANDER,522,PALMAR,PALMAR,CM,68522,ZONA04,DANGA,DANGAZONA04,1790.172,344
141467203.942,52153.7339156,348,664,68,SANTANDER,682,SAN JOAQUIN,SAN JOAQUIN,CM,68682,ZONA03,DANGA,DANGAZONA03,14146.72,345
374300397.68,111038.532284,349,651,68,SANTANDER,502,ONZAGA,ONZAGA,CM,68502,ZONA03,DANGA,DANGAZONA03,37430.04,346
432420021.679,102464.057794,350,413,05,ANTIOQUIA,670,SAN ROQUE,SAN ROQUE,CM,05670,ZONA05,DAMED,DAMEDZONA05,43242.002,347
361163452.868,175491.623351,351,677,68,SANTANDER,861,VELEZ,VELEZ,CM,68861,ZONA05,DANGA,DANGAZONA05,36116.345,348
