idmun,newid,year,idstate,newids,state,municipality,coca_,id,asp_,er_,pop_,popr_,popu_,pserv,ver,victim,npark,elevation_,precipitat_,resguardo,ipc,conflict,sipcc,infrastructurepcc,humancappcc,propertypcc,gaspcc,royaltiespcc,cofinancingpcc,induscomerpcc,nontaxincomepcc,dpark,dresguardo,delta_coca,qrt_ppasta_1,qrt_ppasta_2,qrt_ppasta_3,qrt_ppasta_4,qrt_ppasta_m
13430,13430,2002,13,13,Bolívar,Magangué,0,134302002,0,0,120303,43466,76837,54.649605,0,16,,32.5741,1700.37,0,71.400002,.13299751,310.14191,101.63683,208.50508,4.2950721,10.629998,.91773409,38.939075,2.6909876,1.6609672,0,0,0,0,0,0,0,1
13430,13430,2003,13,13,Bolívar,Magangué,0,134302003,0,0,120755,42979,77776,53.586239,0,5,,32.5741,1700.37,0,76.029999,.041406155,344.69305,26.819586,317.8735,4.1625628,8.5727673,.42421293,2.0765705,3.2998683,2.3619535,0,0,0,0,0,0,0,1
13430,13430,2004,13,13,Bolívar,Magangué,0,134302004,0,0,121156,42452,78704,57.662052,0,33,,32.5741,1700.37,0,80.209999,.27237612,473.52417,55.656204,417.86798,5.7645135,12.694431,0,0,5.0651979,2.6826413,0,0,0,0,0,0,0,1
13430,13430,2005,13,13,Bolívar,Magangué,0,134302005,0,0,121481,41825,79656,60.621979,0,6,,32.5741,1700.37,0,84.099998,.049390439,528.21844,57.933678,470.28479,7.0778971,20.21265,5.3115573,3.1367726,6.2991991,3.3242822,0,0,0,0,0,0,0,1
13430,13430,2006,13,13,Bolívar,Magangué,0,134302006,0,0,121841,41268,80573,54.949001,0,0,,32.5741,1700.37,0,87.870003,0,543.71954,43.476906,500.24261,5.7966485,18.908043,.0097887488,2.6604288,5.9632163,2.9311326,0,0,0,0,1,0,0,0
13430,13430,2007,13,13,Bolívar,Magangué,0,134302007,0,0,122143,40723,81420,63.527679,0,1,,32.5741,1700.37,0,92.870003,.0081871245,617.99768,69.03067,548.96704,5.1295109,16.45389,3.7399566,45.726395,6.2977214,2.6803422,0,0,0,0,0,0,1,0
13430,13430,2008,13,13,Bolívar,Magangué,0,134302008,0,0,122423,40235,82188,59.55806,0,15,,32.5741,1700.37,0,100,.122526,627.91577,57.393959,570.52179,5.7884464,18.200508,2.2018821,7.4719863,5.8830123,4.0454245,0,0,0,1,0,0,0,0
13430,13430,2009,13,13,Bolívar,Magangué,0,134302009,0,0,122680,39798,82882,57.724331,0,5,,32.5741,1700.37,0,102,.040756438,758.9856,74.117638,684.86786,4.9547863,17.004173,.010322407,0,6.3773236,2.9164033,0,0,0,0,0,1,0,0
13430,13430,2010,13,13,Bolívar,Magangué,0,134302010,0,0,122913,39409,83504,79.702591,0,0,,32.5741,1700.37,0,105.24,0,730.22595,40.521149,689.7049,5.4866314,13.04734,0,.82873094,6.8637943,11.418803,0,0,0,0,0,1,0,0
13430,13430,2011,13,13,BOLêVAR,MAGANGUƒ,0,134302011,0,0,123124,39064,84060,73.599998,0,7,,32.5741,1700.37,0,109.16,.056853253,758.78986,45.527393,713.26245,4.2201705,15.978167,0,0,6.1740079,12.621078,0,0,0,0,0,0,0,1
13430,13430,2012,13,13,BOLêVAR,MAGANGUƒ,0,134302012,0,0,123312,38761,84551,68.940002,0,1,,32.5741,1700.37,0,111.82,.0081095109,779.7843,389.10431,390.67996,7.3033967,17.398594,.0018420819,0,8.6661758,12.118867,0,0,0,0,0,0,0,1
13430,13430,2013,13,13,BOLêVAR,MAGANGUƒ,0,134302013,0,3,123477,38492,84985,75.080002,0,0,,32.5741,1700.37,0,113.98,0,984.0918,507.18066,476.91122,10.048594,21.079994,94.063446,0,10.248077,19.313169,0,0,0,0,0,0,0,1
13430,13430,2014,13,13,BOLêVAR,MAGANGUƒ,0,134302014,0,0,123618,38255,85363,73.867088,0,0,,32.5741,1700.37,0,118.15,0,1149.793,633.67542,516.11749,8.409009,15.812566,164.37856,0,12.83837,11.033766,0,0,0,0,0,0,0,1
13430,13430,2015,13,13,BOLêVAR,MAGANGUƒ,0,134302015,0,0,123737,38046,85691,78.205879,0,7,,32.5741,1700.37,0,126.15,.056571599,1135.6528,83.742592,1051.9103,8.1472368,24.483782,84.707436,0,14.094213,.94181705,0,0,0,0,0,0,0,1
13430,13430,2016,13,13,Bolívar,Magangué,0,134302016,0,0,123833,37861,85972,,0,7,,,,0,133.39999,.056527741,,,,,,,,,,0,0,0,0,0,0,0,1
13430,13430,2017,13,13,Bolívar,Magangué,0,134302017,0,0,123906,37696,86210,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
13433,13433,2001,13,13,Bolívar,Mahates,0,134332001,0,0,21617,13352,8265,53.19416,0,140,,46.030899,1324.1801,0,66.730003,6.4763842,268.99768,56.795048,212.20262,3.0476899,11.692667,0,42.372757,1.83043,1.5787841,0,0,,0,0,0,0,1
13433,13433,2002,13,13,Bolívar,Mahates,0,134332002,0,0,21999,13647,8352,57.67857,0,1,,46.030899,1324.1801,0,71.400002,.045456611,326.98553,101.69586,225.28972,10.002683,9.9090319,8.9477587,27.844149,.81490844,6.5536466,0,0,0,0,0,0,0,1
13433,13433,2003,13,13,Bolívar,Mahates,0,134332003,0,0,22352,13912,8440,50.707767,0,5,,46.030899,1324.1801,0,76.029999,.22369362,234.72443,74.390915,160.33353,6.3639855,13.873242,0,.24761353,1.9292434,6.5066805,0,0,0,0,0,0,0,1
13433,13433,2004,13,13,Bolívar,Mahates,0,134332004,0,0,22667,14136,8531,52.529598,0,0,,46.030899,1324.1801,0,80.209999,0,203.95331,47.10162,156.85168,7.8382611,3.8196597,0,8.1424217,1.4248785,4.8937364,0,0,0,0,0,0,0,1
13433,13433,2005,13,13,Bolívar,Mahates,0,134332005,0,0,22929,14302,8627,54.646282,0,0,,46.030899,1324.1801,0,84.099998,0,239.2596,70.005692,169.25391,8.037322,5.250505,0,.72098696,1.9121739,4.7041249,0,0,0,0,0,0,0,1
13433,13433,2006,13,13,Bolívar,Mahates,0,134332006,0,0,23143,14418,8725,54.974384,0,0,,46.030899,1324.1801,0,87.870003,0,252.94025,49.800762,203.13951,7.6076841,6.3832397,0,4.8805661,2.4197774,3.7632732,0,0,0,0,1,0,0,0
13433,13433,2007,13,13,Bolívar,Mahates,0,134332007,0,0,23400,14561,8839,52.361202,0,0,,46.030899,1324.1801,0,92.870003,0,279.26419,69.185486,210.07872,8.3258562,8.1663179,0,5.580956,2.873054,3.947803,0,0,0,0,0,0,1,0
13433,13433,2008,13,13,Bolívar,Mahates,0,134332008,0,0,23667,14712,8955,53.790722,0,0,,46.030899,1324.1801,0,100,0,327.66827,53.005196,274.66309,5.6158786,8.4780493,0,2.6091182,2.2972915,4.5862594,0,0,0,1,0,0,0,0
13433,13433,2009,13,13,Bolívar,Mahates,0,134332009,0,0,23945,14870,9075,58.930061,0,0,,46.030899,1324.1801,0,102,0,404.34207,113.37629,290.96579,10.674094,9.5053616,0,87.206505,2.7190168,6.4312005,0,0,0,0,0,1,0,0
13433,13433,2010,13,13,Bolívar,Mahates,0,134332010,0,0,24231,15033,9198,63.41116,0,0,,46.030899,1324.1801,0,105.24,0,486.31088,176.12906,310.18179,5.280129,5.8850532,0,9.6801643,2.4686377,5.0762916,0,0,0,0,0,1,0,0
13433,13433,2011,13,13,Bolívar,Mahates,0,134332011,0,0,24525,15203,9322,64.080002,0,0,,46.030899,1324.1801,0,109.16,0,445.26904,122.87473,322.39426,5.8922753,5.5005903,0,39.276596,2.7231207,5.81671,0,0,0,0,0,0,0,1
13433,13433,2012,13,13,Bolívar,Mahates,0,134332012,0,0,24838,15385,9453,61.900002,0,0,,46.030899,1324.1801,0,111.82,0,512.39447,368.94101,143.45346,4.9534364,7.2305059,0,39.835636,3.7863672,7.7287807,0,0,0,0,0,0,0,1
13433,13433,2013,13,13,Bolívar,Mahates,0,134332013,0,0,25150,15566,9584,62.279999,0,0,,46.030899,1324.1801,0,113.98,0,554.77612,460.12405,94.652122,7.1303358,7.9865427,0,30.145466,5.3261409,4.3860369,0,0,0,0,0,0,0,1
13433,13433,2014,13,13,Bolívar,Mahates,0,134332014,0,0,25464,15750,9714,62.069645,0,0,,46.030899,1324.1801,0,118.15,0,673.27875,582.93127,90.347389,7.1552558,10.346272,64.249229,0,4.7121367,5.1926966,0,0,0,0,0,0,0,1
13433,13433,2015,13,13,Bolívar,Mahates,0,134332015,0,0,25786,15939,9847,68.722572,0,0,,46.030899,1324.1801,0,126.15,0,673.15576,171.94208,501.21368,9.5601034,9.8291559,49.772728,41.501377,1.7808703,6.2150621,0,0,0,0,0,0,0,1
13433,13433,2016,13,13,Bolívar,Mahates,0,134332016,0,0,26126,16140,9986,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
13433,13433,2017,13,13,Bolívar,Mahates,0,134332017,0,0,26461,16338,10123,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
13440,13440,2001,13,13,Bolívar,Margarita,0,134402001,0,0,9414,7755,1659,49.828259,0,0,,24.548901,2125.49,0,66.730003,0,367.14819,151.72662,215.42152,6.1872387,0,0,0,.10951992,12.459642,0,0,,0,0,0,0,1
13440,13440,2002,13,13,Bolívar,Margarita,0,134402002,0,0,9413,7760,1653,59.034805,0,0,,24.548901,2125.49,0,71.400002,0,376.10333,167.11987,208.98343,4.2732487,0,0,0,.087042138,53.525116,0,0,0,0,0,0,0,1
13440,13440,2003,13,13,Bolívar,Margarita,0,134402003,0,0,9412,7763,1649,38.514156,0,1,,24.548901,2125.49,0,76.029999,.10624734,485.03809,0,485.03809,2.6503842,0,0,0,.067077108,4.0200152,0,0,0,0,0,0,0,1
13440,13440,2004,13,13,Bolívar,Margarita,0,134402004,0,0,9410,7764,1646,52.99102,0,0,,24.548901,2125.49,0,80.209999,0,296.79773,106.13028,190.6674,6.2843804,0,0,0,1.8034489,1.2446074,0,0,0,0,0,0,0,1
13440,13440,2005,13,13,Bolívar,Margarita,0,134402005,0,0,9406,7761,1645,58.122154,0,0,,24.548901,2125.49,0,84.099998,0,443.64917,257.27527,186.37396,2.925499,28.579172,0,0,5.1186752,0,0,0,0,0,0,0,0,1
13440,13440,2006,13,13,Bolívar,Margarita,0,134402006,0,0,9401,7755,1646,45.566837,0,0,,24.548901,2125.49,0,87.870003,0,337.84,148.71877,189.12123,2.7358592,28.246294,0,0,2.5479805,.63578463,0,0,0,0,1,0,0,0
13440,13440,2007,13,13,Bolívar,Margarita,0,134402007,0,0,9417,7766,1651,51.64645,0,0,,24.548901,2125.49,0,92.870003,0,440.58466,276.88068,163.70395,4.6900325,31.928514,0,0,2.5761621,23.982891,0,0,0,0,0,0,1,0
13440,13440,2008,13,13,Bolívar,Margarita,0,134402008,0,0,9449,7790,1659,53.620449,0,0,,24.548901,2125.49,0,100,0,391.78674,174.58958,217.19716,4.9525876,28.844957,0,0,2.0912266,.8950153,0,0,0,1,0,0,0,0
13440,13440,2009,13,13,Bolívar,Margarita,0,134402009,0,0,9488,7821,1667,36.881542,0,0,,24.548901,2125.49,0,102,0,1005.17,781.14349,224.02663,5.0071507,.30461594,0,0,.065097712,1.8157095,0,0,0,0,0,1,0,0
13440,13440,2010,13,13,Bolívar,Margarita,0,134402010,0,0,9535,7858,1677,61.002201,0,0,,24.548901,2125.49,0,105.24,0,687.36951,432.48022,254.88924,6.6395049,10.028069,0,171.69376,1.8222888,2.1322155,0,0,0,0,0,1,0,0
13440,13440,2011,13,13,Bolívar,Margarita,0,134402011,0,0,9587,7899,1688,55.400002,0,0,,24.548901,2125.49,0,109.16,0,812.91199,661.48407,151.42793,3.8451364,0,0,257.99335,.67299438,.62731904,0,0,0,0,0,0,0,1
13440,13440,2012,13,13,Bolívar,Margarita,0,134402012,0,0,9656,7955,1701,42.490002,0,0,,24.548901,2125.49,0,111.82,0,1054.9875,936.73004,118.25747,.95801383,0,16.555283,2.7784624,2.1781292,4.5858521,0,0,0,0,0,0,0,1
13440,13440,2013,13,13,Bolívar,Margarita,0,134402013,0,0,9718,8005,1713,38.259998,0,0,,24.548901,2125.49,0,113.98,0,748.86243,594.74017,154.12225,1.7412419,0,19.79664,0,.88980561,.045050021,0,0,0,0,0,0,0,1
13440,13440,2014,13,13,Bolívar,Margarita,0,134402014,0,0,9792,8064,1728,53.630592,0,0,,24.548901,2125.49,0,118.15,0,974.25366,812.02869,162.22488,11.236167,0,101.6104,132.24715,1.7753097,0,0,0,0,0,0,0,0,1
13440,13440,2015,13,13,Bolívar,Margarita,0,134402015,0,0,9876,8133,1743,61.786854,0,0,,24.548901,2125.49,0,126.15,0,1027.7584,305.42621,722.33234,3.0252256,0,19.867201,0,.37203297,0,0,0,0,0,0,0,0,1
13440,13440,2016,13,13,Bolívar,Margarita,0,134402016,0,0,9966,8206,1760,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
13440,13440,2017,13,13,Bolívar,Margarita,0,134402017,0,0,10059,8282,1777,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
13442,13442,2001,13,13,Bolívar,María La Baja,0,134422001,0,0,44586,27753,16833,43.497093,0,36,,33.1134,1475.15,0,66.730003,.80742836,113.99546,22.958204,91.037254,3.7007635,3.7307107,0,5.273149,.3424952,1.8748505,0,0,,0,0,0,0,1
13442,13442,2002,13,13,Bolívar,María La Baja,0,134422002,0,0,44830,27755,17075,61.224953,0,13,,33.1134,1475.15,0,71.400002,.28998438,329.29614,44.638039,284.65811,5.6088638,2.9089038,0,63.448502,.90150714,30.606911,0,0,0,0,0,0,0,1
13442,13442,2003,13,13,Bolívar,María La Baja,0,134422003,0,0,45054,27731,17323,57.180302,0,49,,33.1134,1475.15,0,76.029999,1.0875838,228.95178,30.2584,198.69341,5.5551443,2.8861561,0,0,.59268028,3.8353145,0,0,0,0,0,0,0,1
13442,13442,2004,13,13,Bolívar,María La Baja,0,134422004,0,0,45245,27665,17580,55.988708,0,1,,33.1134,1475.15,0,80.209999,.02210189,226.43759,72.081779,154.35582,6.8647022,3.1106322,0,0,2.0770431,2.2292295,0,0,0,0,0,0,0,1
13442,13442,2005,13,13,Bolívar,María La Baja,0,134422005,0,0,45395,27544,17851,57.52346,0,2,,33.1134,1475.15,0,84.099998,.044057716,209.52072,48.298832,161.22188,5.481833,2.5190432,0,0,1.534843,.70073247,0,0,0,0,0,0,0,1
13442,13442,2006,13,13,Bolívar,María La Baja,0,134422006,0,0,45517,27386,18131,55.20377,0,0,,33.1134,1475.15,0,87.870003,0,215.27461,55.352726,159.92188,2.4539835,3.0264437,2.2822402,0,1.4316757,.92397231,0,0,0,0,1,0,0,0
13442,13442,2007,13,13,Bolívar,María La Baja,0,134422007,0,0,45712,27274,18438,0,0,0,,33.1134,1475.15,0,92.870003,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0
13442,13442,2008,13,13,Bolívar,María La Baja,0,134422008,0,0,45949,27189,18760,35.350224,0,0,,33.1134,1475.15,0,100,0,298.67599,54.402573,244.27342,3.5379443,3.351063,6.1726484,0,3.353653,.31101874,0,0,0,1,0,0,0,0
13442,13442,2009,13,13,Bolívar,María La Baja,0,134422009,0,0,46194,27111,19083,56.890755,0,0,,33.1134,1475.15,0,102,0,390.76974,120.75724,270.01251,3.1544924,5.3066053,0,37.373837,2.1337335,.6335811,0,0,0,0,0,1,0,0
13442,13442,2010,13,13,Bolívar,María La Baja,0,134422010,0,0,46477,27057,19420,66.725273,0,1,,33.1134,1475.15,0,105.24,.021516019,312.11609,42.775089,269.341,3.0094829,5.1319304,0,10.817666,1.5275475,8.1458693,0,0,0,0,0,1,0,0
13442,13442,2011,13,13,Bolívar,María La Baja,0,134422011,0,0,46776,27015,19761,68.220001,0,0,,33.1134,1475.15,0,109.16,0,463.90796,171.16055,292.74741,5.2967563,5.340312,0,13.028126,4.2135158,3.1085563,0,0,0,0,0,0,0,1
13442,13442,2012,13,13,Bolívar,María La Baja,0,134422012,0,0,47089,26981,20108,67.830002,0,0,,33.1134,1475.15,0,111.82,0,485.6088,373.03796,112.57085,3.4026258,4.4184284,.93058735,0,11.299134,12.340234,0,0,0,0,0,0,0,1
13442,13442,2013,13,13,Bolívar,María La Baja,0,134422013,0,0,47410,26954,20456,65.209999,0,0,,33.1134,1475.15,0,113.98,0,161.29367,35.36544,125.92823,3.770704,5.5619273,5.7907486,0,6.3143439,.04985388,0,0,0,0,0,0,0,1
13442,13442,2014,13,13,Bolívar,María La Baja,0,134422014,0,0,47749,26939,20810,65.38031,0,0,,33.1134,1475.15,0,118.15,0,682.71844,578.22089,104.49754,.67621553,5.4475155,79.872627,0,5.7970295,.02871554,0,0,0,0,0,0,0,1
13442,13442,2015,13,13,Bolívar,María La Baja,0,134422015,0,0,48079,26920,21159,47.238834,0,0,,33.1134,1475.15,0,126.15,0,625.7348,115.1858,510.54898,2.4298923,4.1719551,27.64996,0,5.524004,.02023028,0,0,0,0,0,0,0,1
13442,13442,2016,13,13,Bolívar,María La Baja,0,134422016,0,0,48439,26920,21519,,0,5,,,,0,133.39999,.10322261,,,,,,,,,,0,0,0,0,0,0,0,1
13442,13442,2017,13,13,Bolívar,María La Baja,0,134422017,0,0,48787,26914,21873,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
13458,13458,2001,13,13,BOLIVAR,Montecristo,79,134582001,0,0,14950,9918,5032,,0,4,,500.125,4143.4399,0,66.730003,.26755852,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1
13458,13458,2002,13,13,BOLIVAR,Montecristo,45,134582002,0,0,15521,9930,5591,,0,16,,500.125,4143.4399,0,71.400002,1.0308614,0,0,0,0,,0,0,0,0,0,0,-34,0,0,0,0,1
13458,13458,2003,13,13,BOLIVAR,Montecristo,231,134582003,0,0,16056,9931,6125,,0,5,,500.125,4143.4399,0,76.029999,.31141007,229.60446,59.555382,170.04906,0,0,0,5.3082662,0,0,0,0,186,0,0,0,0,1
13458,13458,2004,13,13,BOLIVAR,Montecristo,287,134582004,0,0,16543,9918,6625,47.144661,0,21,,500.125,4143.4399,0,80.209999,1.2694191,255.34082,69.726219,185.61459,.66884512,.12344433,0,0,.36128941,.72664845,0,0,56,0,0,0,0,1
13458,13458,2005,13,13,BOLIVAR,Montecristo,255,134582005,34.150002,3,16973,9893,7080,51.804775,0,8,,500.125,4143.4399,0,84.099998,.47133684,261.16348,84.092148,177.07133,.28772002,3.7403603,2.2188141,21.279514,.29052225,1.1541028,0,0,-32,0,0,0,0,1
13458,13458,2006,13,13,BOLIVAR,Montecristo,237,134582006,68.139999,16,17351,9862,7489,50.606339,0,1,,500.125,4143.4399,0,87.870003,.057633568,239.28894,75.554214,163.73476,.35136336,1.1419802,0,9.9614172,.44666502,1.43733,0,0,-18,0,1,0,0,0
13458,13458,2007,13,13,BOLIVAR,Montecristo,1239,134582007,2265.02,140.5,17709,9826,7883,63.457081,0,4,,500.125,4143.4399,0,92.870003,.22587384,209.27837,67.707001,141.57137,.38318536,2.5294979,0,0,.49944213,4.2281117,0,0,1002,0,0,0,1,0
13458,13458,2008,13,13,BOLIVAR,Montecristo,734,134582008,827.72998,1473.7321,18101,9818,8283,63.861706,0,1,,500.125,4143.4399,0,100,.055245567,323.05551,165.79791,157.25761,.36478648,7.6558752,88.697914,0,.60576767,6.3694272,0,0,-505,1,0,0,0,0
13458,13458,2009,13,13,BOLIVAR,Montecristo,679,134582009,712.04999,8.5,18493,9818,8675,0,0,0,,500.125,4143.4399,0,102,0,0,0,0,0,0,0,0,0,0,0,0,-55,0,0,1,0,0
13458,13458,2010,13,13,BOLIVAR,Montecristo,709,134582010,965.59003,0,18915,9843,9072,0,0,0,,500.125,4143.4399,0,105.24,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0
13458,13458,2011,13,13,BOLIVAR,Montecristo,535,134582011,1044.08,461.5,19351,9885,9466,56.75,0,4,,500.125,4143.4399,0,109.16,.20670766,414.6087,257.52551,157.08319,0,0,171.15776,0,0,.00075744838,0,0,-174,0,0,0,0,1
13458,13458,2012,13,13,BOL√çVAR,MONTECRISTO,234,134582012,1055.8199,3,19795,9939,9856,57.5,0,3,,500.125,4143.4399,0,111.82,.15155342,345.69421,245.07867,100.61555,0,5.3423643,5.1502681,6.0887017,.025660986,.08267536,0,0,-301,0,0,0,0,1
13458,13458,2013,13,13,BOL√çVAR,MONTECRISTO,163,134582013,122.24,167.34,20262,10015,10247,58.349998,0,0,,500.125,4143.4399,0,113.98,0,625.57019,515.82996,109.74023,.15752581,4.0840669,246.17842,77.312439,.50336385,.040702105,0,0,-71,0,0,0,0,1
13458,13458,2014,13,13,BOL√çVAR,MONTECRISTO,279,134582014,266.31,0,20741,10106,10635,59.577702,0,2,,500.125,4143.4399,0,118.15,.096427366,540.37146,422.69064,117.6808,0,2.1447845,128.1842,72.861343,0,.82430506,0,0,116,0,0,0,0,1
13458,13458,2015,13,13,BOL√çVAR,MONTECRISTO,214.1399993896484,134582015,246.75,293.42001,21229,10210,11019,43.404762,0,1,,500.125,4143.4399,0,126.15,.047105376,415.47314,128.83998,286.63315,3.7340765e-08,1.8670382,59.559898,.00037340765,.0037340764,.018782405,0,0,-64.860001,0,0,0,0,1
13458,13458,2016,13,13,BOL√çVAR,MONTECRISTO,522.0999755859375,134582016,0,134.89999,21742,10334,11408,,0,2,,,,0,133.39999,.091987856,,,,,,,,,,0,0,307.95996,0,0,0,0,1
13458,13458,2017,13,13,BOL√çVAR,MONTECRISTO,510.8900146484375,134582017,0,328.60999,22254,10465,11789,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,-11.209961,0,0,0,0,1
13468,13468,2001,13,13,Bolívar,Mompós,0,134682001,0,0,40735,18930,21805,52.3577,0,1,,20.259899,1895.97,0,66.730003,.024548914,269.82602,167.79044,102.0356,4.5371523,5.6724067,2.2205122,61.947983,2.2938683,.90642983,0,0,,0,0,0,0,1
13468,13468,2002,13,13,Bolívar,Mompós,0,134682002,0,0,40972,19010,21962,,0,1,,20.259899,1895.97,0,71.400002,.024406912,275.18936,60.703098,214.48625,0,,0,0,0,0,0,0,0,0,0,0,0,1
13468,13468,2003,13,13,Bolívar,Mompós,0,134682003,0,0,41187,19048,22139,50.596981,0,0,,20.259899,1895.97,0,76.029999,0,235.62073,153.01822,82.602531,5.6650162,6.6179619,1.5346258,0,4.1714897,1.0166863,0,0,0,0,0,0,0,1
13468,13468,2004,13,13,Bolívar,Mompós,0,134682004,0,0,41384,19039,22345,57.889721,0,0,,20.259899,1895.97,0,80.209999,0,139.59798,35.02961,104.56836,4.3324337,8.8862162,1.5658666,0,2.3510005,.056967948,0,0,0,0,0,0,0,1
13468,13468,2005,13,13,Bolívar,Mompós,0,134682005,0,0,41565,18974,22591,56.043991,0,0,,20.259899,1895.97,0,84.099998,0,178.25978,46.955063,131.30472,5.1223011,10.903713,0,0,3.1604724,.012386942,0,0,0,0,0,0,0,1
13468,13468,2006,13,13,Bolívar,Mompós,0,134682006,0,0,41739,18871,22868,55.381573,0,0,,20.259899,1895.97,0,87.870003,0,214.98962,56.076775,158.91286,5.1976409,12.017812,0,0,6.2711205,.36587897,0,0,0,0,1,0,0,0
13468,13468,2007,13,13,Bolívar,Mompós,0,134682007,0,0,41915,18778,23137,59.818832,0,0,,20.259899,1895.97,0,92.870003,0,244.35388,78.954491,165.39938,5.4506369,14.648108,2.7739999,0,.81302023,.99279505,0,0,0,0,0,0,1,0
13468,13468,2008,13,13,Bolívar,Mompós,0,134682008,0,0,42133,18692,23441,63.628147,0,0,,20.259899,1895.97,0,100,0,457.27261,58.372822,398.89981,7.0838532,13.880997,.1808084,0,6.5687232,.17468493,0,0,0,1,0,0,0,0
13468,13468,2009,13,13,Bolívar,Mompós,0,134682009,0,0,42365,18616,23749,61.197098,0,0,,20.259899,1895.97,0,102,0,387.2276,115.81641,271.41116,8.2815533,14.641202,.34166199,0,5.916626,.24708244,0,0,0,0,0,1,0,0
13468,13468,2010,13,13,Bolívar,Mompós,0,134682010,0,0,42618,18548,24070,68.462677,0,0,,20.259899,1895.97,0,105.24,0,481.72275,145.41646,336.30627,6.7679372,9.4895382,5.3098712,93.165459,6.9005094,1.2319632,0,0,0,0,0,1,0,0
13468,13468,2011,13,13,Bolívar,Mompós,0,134682011,0,0,42899,18489,24410,68.620003,0,0,,20.259899,1895.97,0,109.16,0,361.69894,84.556961,277.14197,7.8907847,9.0580854,2.348973,16.46188,4.8698926,.041662619,0,0,0,0,0,0,0,1
13468,13468,2012,13,13,Bolívar,Mompós,0,134682012,0,0,43187,18439,24748,66.110001,0,0,,20.259899,1895.97,0,111.82,0,515.24377,459.94275,55.301014,5.109242,9.4491177,52.821182,.76980096,2.3894372,1.0428913,0,0,0,0,0,0,0,1
13468,13468,2013,13,13,Bolívar,Mompós,0,134682013,0,0,43493,18397,25096,65.839996,0,0,,20.259899,1895.97,0,113.98,0,529.85114,426.35913,103.49197,6.6111159,10.111225,59.470211,0,5.7167444,.019667838,0,0,0,0,0,0,0,1
13468,13468,2014,13,13,Bolívar,Mompós,0,134682014,0,0,43805,18364,25441,68.378342,0,0,,20.259899,1895.97,0,118.15,0,739.38269,670.5979,68.78476,6.8754292,10.95603,121.85276,51.453362,5.6415915,.016906381,0,0,0,0,0,0,0,1
13468,13468,2015,13,13,Bolívar,Mompós,0,134682015,0,0,44124,18339,25785,68.087936,0,0,,20.259899,1895.97,0,126.15,0,700.96173,136.46872,564.49298,8.4990549,12.256724,62.004734,0,7.3068681,.00080844481,0,0,0,0,0,0,0,1
13468,13468,2016,13,13,Bolívar,Mompós,0,134682016,0,0,44460,18323,26137,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
13468,13468,2017,13,13,Bolívar,Mompós,0,134682017,0,0,44784,18316,26468,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
13473,13473,2001,13,13,BOLIVAR,Morales,141,134732001,0,0,17362,12913,4449,,0,12,,459.48199,2286.1499,0,66.730003,.69116461,341.24606,112.57475,228.67134,1.3680701,,0,12.89076,1.8280354,.28336746,0,0,,0,0,0,0,1
13473,13473,2002,13,13,BOLIVAR,Morales,64,134732002,0,0,17663,13093,4570,,0,4260,,459.48199,2286.1499,0,71.400002,241.18213,0,0,0,0,,0,0,0,0,0,0,-77,0,0,0,0,1
13473,13473,2003,13,13,BOLIVAR,Morales,145,134732003,0,0,17962,13276,4686,52.811531,0,1,,459.48199,2286.1499,0,76.029999,.055673089,298.49966,132.9454,165.55424,3.7684596,.40874285,100.70319,7.7692623,2.811187,4.4217744,0,0,81,0,0,0,0,1
13473,13473,2004,13,13,BOLIVAR,Morales,78,134732004,29.629999,0,18251,13453,4798,54.612381,0,1,,459.48199,2286.1499,0,80.209999,.054791518,402.70944,148.97021,253.73924,1.9482037,0,24.633709,0,1.413404,8.3052082,0,0,-67,0,0,0,0,1
13473,13473,2005,13,13,BOLIVAR,Morales,115,134732005,0,0,18523,13620,4903,55.424625,0,3,,459.48199,2286.1499,0,84.099998,.16196081,424.26566,147.79178,276.47385,2.8754301,.25163949,1.6217265,32.52697,2.373307,9.6611576,0,0,37,0,0,0,0,1
13473,13473,2006,13,13,BOLIVAR,Morales,152,134732006,190.02,0,18783,13782,5001,53.878601,0,9,,459.48199,2286.1499,0,87.870003,.47915667,399.52081,126.81084,272.70996,2.5251713,.18285786,0,8.6945343,1.9655707,8.8459454,0,0,37,0,1,0,0,0
